"002100170049";0;0;"2017-01-01";0;"2560";3;0;9;2;1;0;508;0;0;0;100;2;1;01;1;1;1;6;0;0;0;00;1;01;00;;5;48;"16";3;0;1;0;1;1;0;3;1;1;"";"";"-743083,702";"-1054875,498";"-743085,426";"-1054880,573";"";"";"";"dálnice";"D0";"3297606";"";"Souhlasnısesmìremúseku";"Pomalı";"554782";"709450";"GN_V0.1UIR-ADR_410";"2"
"002100170064";0;0;"2017-01-02";1;"1330";3;0;4;2;1;2;204;0;0;0;600;2;3;01;5;1;1;6;1;0;0;00;1;01;00;;5;26;"11";1;1;1;0;1;3;500;2;1;1;"";"";"-736699,257";"-1057848,534";"-736699,632";"-1057850,591";"";"";"";"dálnice";"D0";"1640408";"";"Souhlasnısesmìremúseku";"Pomalı";"539325";"";"GN_V0.1UIR-ADR_410";"2"
"002100170684";0;1;"2017-01-12";4;"1030";0;0;0;2;1;2;516;0;0;0;200;2;3;01;1;1;1;6;0;0;0;00;1;02;00;;7;35;"10";9;0;1;0;1;1;0;3;1;1;"";"";"-731946,868";"-1056719,667";"-731940,405";"-1056740,897";"";"";"";"dálnice";"D1";"1756891";"";"Souhlasnısesmìremúseku";"Pomalı";"598267";"";"GN_V0.1UIR-ADR_410";"2"
"002100171715";0;0;"2017-01-30";1;"1455";1;4;0;2;1;2;503;0;0;0;700;2;3;01;1;1;1;6;1;0;0;00;1;02;00;;5;10;"14";3;0;0;0;1;1;700;3;1;1;"";"";"-741861,822";"-1055270,409";"-741859,677";"-1055259,639";"";"";"";"silnice1.tøídy";"R1";"1640226";"";"Souhlasnısesmìremúseku";"Pomalı";"554782";"709450";"GN_V0.1UIR-ADR_410";"2"
"002100171771";1;0;"2017-01-31";2;"0850";1;4;0;1;1;2;503;0;0;2;2210;2;5;01;1;1;1;6;1;0;0;00;1;03;00;;3;17;"07";1;0;1;0;1;1;1500;2;1;1;"";"";"-740072,376";"-1055587,814";"-740073,451";"-1055589,408";"";"";"";"místníkomunikace";"R1";"1756923";"";"Souhlasnısesmìremúseku";"Pomalı";"539881";"";"GN_V0.1UIR-ADR_410";"2"
"002100171891";0;0;"2017-02-01";3;"1448";1;4;0;1;1;2;503;0;0;1;27000;2;3;01;1;1;1;6;1;0;0;00;1;03;00;;5;40;"08";3;1;1;0;1;1;10000;3;1;1;"";"";"-750303,242";"-1046852,939";"-750303,189";"-1046852,845";"";"";"";"místníkomunikace";"";"";"";"";"";"";"";"";"2"
"002100172396";0;0;"2017-02-10";5;"0800";1;2;0;2;1;2;204;0;0;0;900;2;3;01;1;1;1;6;1;0;0;00;1;02;00;;5;04;"06";1;1;1;0;1;1;500;2;1;1;"";"";"-731378,122";"-1056599,311";"-731378,145";"-1056599,271";"";"";"";"silnice1.tøídy";"R1";"1640431";"";"";"Pomalı";"564907";"";"GN_V0.1UIR-ADR_410";"2"
"002100173107";0;0;"2017-02-22";3;"1050";0;0;0;2;7;0;608;0;0;0;400;2;1;01;1;1;1;6;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"";"";"-733004,005";"-1057004,572";"-733001,907";"-1057013,552";"";"";"";"silnice1.tøídy";"R1";"1729445";"";"Souhlasnısesmìremúseku";"Pomalı";"538167";"";"GN_V0.1UIR-ADR_410";"2"
"002100173233";0;0;"2017-02-24";5;"0940";1;4;0;1;1;2;201;0;0;2;1000;2;1;01;1;1;1;6;1;0;0;00;1;03;00;;3;12;"04";9;0;1;1;1;1;400;2;1;1;"";"";"-752340,389";"-1048704,917";"-752340,856";"-1048706,689";"";"";"";"silnice1.tøídy";"R1";"299449";"";"Souhlasnısesmìremúseku";"Pomalı";"554782";"709450";"GN_V0.1UIR-ADR_410";"2"
"002100174821";0;0;"2017-03-22";3;"1315";1;2;0;2;1;2;502;0;0;0;2600;2;1;01;1;1;1;6;1;0;0;00;3;02;00;;7;35;"15";3;0;1;0;1;1;0;3;1;1;"";"";"-731114";"-1056516,011";"-731114,331";"-1056516,252";"";"";"";"dálnice";"D1";"1756873";"";"Souhlasnısesmìremúseku";"Pomalı";"564907";"";"GN_V0.1UIR-ADR_410";"2"
"002100175054";0;0;"2017-03-27";1;"0230";3;0;4;2;1;2;511;0;0;0;750;2;1;01;1;4;1;6;1;0;0;00;1;01;00;;3;39;"11";1;0;0;0;1;1;700;2;1;1;"";"";"-740772,648";"-1055369,982";"-740772,495";"-1055367,137";"";"";"";"silnice1.tøídy";"R1";"1657224";"";"Souhlasnısesmìremúseku";"Pomalı";"539881";"";"GN_V0.1UIR-ADR_410";"2"
"010040170001";0;1;"2017-01-03";2;"1130";3;0;4;2;1;2;204;0;0;0;400;2;5;01;1;1;1;5;3;0;0;00;1;01;00;;3;13;"01";9;1;1;0;1;3;300;2;1;1;"-729153,103";"-1060169,138";"-729153,103";"-1060169,138";"-729156,704";"-1060171,343";"";"";"";"dálnice";"D1";"714953";"";"Souhlasnısesmìremúseku";"Pomalı";"538809";"";"GN_V0.1UIR-ADR_410";"2"
"010040170007";0;1;"2017-01-04";3;"0610";3;0;4;2;1;2;204;0;0;0;350;2;5;01;5;6;1;5;1;0;0;00;1;01;00;;3;07;"13";3;1;1;0;1;1;300;2;1;1;"-729467,552";"-1059660,333";"-729467,552";"-1059660,333";"-729470,777";"-1059662,227";"";"";"";"dálnice";"D1";"3068680";"";"Souhlasnısesmìremúseku";"Pomalı";"538728";"";"GN_V0.1UIR-ADR_410";"2"
"010040170008";6;;"2017-01-04";3;"1805";3;0;6;2;1;2;204;0;0;0;450;2;6;01;5;5;1;0;8;0;0;09;2;01;00;;3;02;"04";1;1;1;0;1;5;400;2;1;1;"-718651,44";"-1073967,995";"-718651,44";"-1073967,995";"-718648,588";"-1073956,872";"";"";"";"místníkomunikace";"";"747319";"";"Souhlasnısesmìremúseku";"Pomalı";"530352";"";"GN_V0.1UIR-ADR_410";"2"
"010040170009";0;1;"2017-01-03";2;"2560";3;0;3;2;1;0;204;0;0;0;500;2;0;01;0;6;1;1;4;0;0;00;2;01;00;;17;;"XX";;;;;;;0;;;;"-733805,151";"-1053634,518";"-733805,151";"-1053634,518";"-733806,801";"-1053636,952";"";"";"";"dálnice";"D1";"1393131";"";"Souhlasnısesmìremúseku";"Odboèovacívpravo";"539571";"";"GN_V0.1UIR-ADR_410";"2"
"010040170010";0;1;"2017-01-09";1;"0947";1;3;0;2;1;2;516;0;0;0;600;2;3;01;1;1;1;5;1;0;0;00;1;02;00;;8;99;"14";4;0;3;0;1;1;200;4;1;1;"-723034,813";"-1066584,895";"-723028,386";"-1066582,752";"-723032,016";"-1066584,591";"";"";"";"dálnice";"D1";"3068772";"";"Souhlasnısesmìremúseku";"Velmirychlı";"538248";"";"GN_V0.1UIR-ADR_410";"2"
"010040170011";0;1;"2017-01-09";1;"1315";3;0;4;2;1;2;204;0;0;0;1050;2;3;01;5;1;1;5;1;0;0;00;3;02;00;;3;39;"01";2;1;0;0;1;1;200;2;1;1;"-723034,813";"-1066584,895";"-723034,813";"-1066584,895";"-723032,465";"-1066583,705";"";"";"";"dálnice";"D1";"3068772";"";"Souhlasnısesmìremúseku";"Velmirychlı";"564907";"";"GN_V0.1UIR-ADR_410";"2"
"010040170012";0;1;"2017-01-10";2;"0710";6;0;0;2;4;0;100;0;0;0;170;2;1;01;1;6;1;5;1;0;0;00;1;01;00;;3;39;"15";3;0;1;0;1;1;150;2;1;1;"-734829,024";"-1053012,158";"-734829,024";"-1053012,158";"-734826,639";"-1053006,374";"";"";"";"dálnice";"D1";"1556711";"";"Souhlasnısesmìremúseku";"Velmirychlı";"554782";"507521";"GN_V0.1UIR-ADR_410";"2"
"010040170014";0;1;"2017-01-16";1;"0930";1;3;0;2;1;2;505;0;0;0;1400;2;3;01;1;1;1;5;1;0;0;00;1;02;00;;7;40;"12";3;0;1;0;1;3;200;3;1;1;"-731813,204";"-1055707,734";"-731813,204";"-1055707,734";"-731816,068";"-1055709,927";"";"";"";"dálnice";"D1";"1273758";"";"Opaènıkesmìruúseku";"Pomalı";"564907";"";"GN_V0.1UIR-ADR_410";"2"
"010040170015";0;1;"2017-01-18";3;"1710";3;0;4;2;1;2;508;0;0;0;1000;2;1;01;1;6;1;5;1;0;0;00;1;01;00;;3;39;"13";15;0;1;0;1;3;900;2;1;1;"-722004,808";"-1069110,601";"-722004,808";"-1069110,601";"-722006,049";"-1069110,764";"";"";"";"dálnice";"D1";"2566045";"";"Opaènıkesmìruúseku";"Rychlı";"538281";"";"GN_V0.1UIR-ADR_410";"2"
"010040170017";0;1;"2017-01-25";3;"2330";3;0;4;2;1;2;203;0;0;0;1400;2;3;01;1;6;1;5;1;0;0;00;1;01;00;;4;47;"08";9;1;1;0;1;1;500;3;1;1;"-721596,439";"-1069958,755";"-721596,439";"-1069958,755";"-721591,892";"-1069954,331";"";"";"";"dálnice";"D1";"1374289";"";"Souhlasnısesmìremúseku";"Pomalı";"538281";"";"GN_V0.1UIR-ADR_410";"2"
"010040170019";0;1;"2017-01-26";4;"1750";3;0;4;2;1;2;209;0;0;0;1380;2;1;01;1;6;1;5;1;0;0;00;1;01;00;;3;07;"05";1;0;0;1;1;3;680;2;1;1;"-728812,766";"-1060673,32";"-728812,766";"-1060673,32";"-728809,962";"-1060670,183";"";"";"";"dálnice";"D1";"1273744";"";"Opaènıkesmìruúseku";"Velmirychlı";"538809";"";"GN_V0.1UIR-ADR_410";"2"
